        0.6150000E+02        0.1230000E+05       -0.1947358E+03       -0.1947358E+03        0.0000000E+00       -0.1947358E+03
        0.6200000E+02        0.1240000E+05       -0.1947792E+03       -0.1947792E+03        0.0000000E+00       -0.1947792E+03
        0.6250000E+02        0.1250000E+05       -0.1942078E+03       -0.1942078E+03        0.0000000E+00       -0.1942078E+03
        0.6300000E+02        0.1260000E+05       -0.1939085E+03       -0.1939085E+03        0.0000000E+00       -0.1939085E+03
        0.6350000E+02        0.1270000E+05       -0.1945567E+03       -0.1945567E+03        0.0000000E+00       -0.1945567E+03
        0.6400000E+02        0.1280000E+05       -0.1945645E+03       -0.1945645E+03        0.0000000E+00       -0.1945645E+03
        0.6450000E+02        0.1290000E+05       -0.1944419E+03       -0.1944419E+03        0.0000000E+00       -0.1944419E+03
        0.6500000E+02        0.1300000E+05       -0.1942675E+03       -0.1942675E+03        0.0000000E+00       -0.1942675E+03
        0.6550000E+02        0.1310000E+05       -0.1942033E+03       -0.1942033E+03        0.0000000E+00       -0.1942033E+03
        0.6600000E+02        0.1320000E+05       -0.1947208E+03       -0.1947208E+03        0.0000000E+00       -0.1947208E+03
        0.6650000E+02        0.1330000E+05       -0.1939287E+03       -0.1939287E+03        0.0000000E+00       -0.1939287E+03
        0.6700000E+02        0.1340000E+05       -0.1944112E+03       -0.1944112E+03        0.0000000E+00       -0.1944112E+03
        0.6750000E+02        0.1350000E+05       -0.1943330E+03       -0.1943330E+03        0.0000000E+00       -0.1943330E+03
        0.6800000E+02        0.1360000E+05       -0.1948850E+03       -0.1948850E+03        0.0000000E+00       -0.1948850E+03
        0.6850000E+02        0.1370000E+05       -0.1942456E+03       -0.1942456E+03        0.0000000E+00       -0.1942456E+03
        0.6900000E+02        0.1380000E+05       -0.1947464E+03       -0.1947464E+03        0.0000000E+00       -0.1947464E+03
        0.6950000E+02        0.1390000E+05       -0.1945192E+03       -0.1945192E+03        0.0000000E+00       -0.1945192E+03
        0.7000000E+02        0.1400000E+05       -0.1947905E+03       -0.1947905E+03        0.0000000E+00       -0.1947905E+03
        0.7050000E+02        0.1410000E+05       -0.1948893E+03       -0.1948893E+03        0.0000000E+00       -0.1948893E+03
        0.7100000E+02        0.1420000E+05       -0.1945593E+03       -0.1945593E+03        0.0000000E+00       -0.1945593E+03
        0.7150000E+02        0.1430000E+05       -0.1946805E+03       -0.1946805E+03        0.0000000E+00       -0.1946805E+03
        0.7200000E+02        0.1440000E+05       -0.1944014E+03       -0.1944014E+03        0.0000000E+00       -0.1944014E+03
        0.7250000E+02        0.1450000E+05       -0.1943823E+03       -0.1943823E+03        0.0000000E+00       -0.1943823E+03
        0.7300000E+02        0.1460000E+05       -0.1945405E+03       -0.1945405E+03        0.0000000E+00       -0.1945405E+03
        0.7350000E+02        0.1470000E+05       -0.1946628E+03       -0.1946628E+03        0.0000000E+00       -0.1946628E+03
        0.7400000E+02        0.1480000E+05       -0.1944003E+03       -0.1944003E+03        0.0000000E+00       -0.1944003E+03
        0.7450000E+02        0.1490000E+05       -0.1941699E+03       -0.1941699E+03        0.0000000E+00       -0.1941699E+03
        0.7500000E+02        0.1500000E+05       -0.1946962E+03       -0.1946962E+03        0.0000000E+00       -0.1946962E+03
        0.7550000E+02        0.1510000E+05       -0.1943897E+03       -0.1943897E+03        0.0000000E+00       -0.1943897E+03
        0.7600000E+02        0.1520000E+05       -0.1945874E+03       -0.1945874E+03        0.0000000E+00       -0.1945874E+03
        0.7650000E+02        0.1530000E+05       -0.1946475E+03       -0.1946475E+03        0.0000000E+00       -0.1946475E+03
        0.7700000E+02        0.1540000E+05       -0.1944372E+03       -0.1944372E+03        0.0000000E+00       -0.1944372E+03
        0.7750000E+02        0.1550000E+05       -0.1948708E+03       -0.1948708E+03        0.0000000E+00       -0.1948708E+03
        0.7800000E+02        0.1560000E+05       -0.1943196E+03       -0.1943196E+03        0.0000000E+00       -0.1943196E+03
        0.7850000E+02        0.1570000E+05       -0.1944841E+03       -0.1944841E+03        0.0000000E+00       -0.1944841E+03
        0.7900000E+02        0.1580000E+05       -0.1943143E+03       -0.1943143E+03        0.0000000E+00       -0.1943143E+03
        0.7950000E+02        0.1590000E+05       -0.1948702E+03       -0.1948702E+03        0.0000000E+00       -0.1948702E+03
        0.8000000E+02        0.1600000E+05       -0.1948349E+03       -0.1948349E+03        0.0000000E+00       -0.1948349E+03
        0.8050000E+02        0.1610000E+05       -0.1943000E+03       -0.1943000E+03        0.0000000E+00       -0.1943000E+03
        0.8100000E+02        0.1620000E+05       -0.1942849E+03       -0.1942849E+03        0.0000000E+00       -0.1942849E+03
        0.8150000E+02        0.1630000E+05       -0.1943334E+03       -0.1943334E+03        0.0000000E+00       -0.1943334E+03
        0.8200000E+02        0.1640000E+05       -0.1946651E+03       -0.1946651E+03        0.0000000E+00       -0.1946651E+03
        0.8250000E+02        0.1650000E+05       -0.1945231E+03       -0.1945231E+03        0.0000000E+00       -0.1945231E+03
        0.8300000E+02        0.1660000E+05       -0.1943832E+03       -0.1943832E+03        0.0000000E+00       -0.1943832E+03
        0.8350000E+02        0.1670000E+05       -0.1948857E+03       -0.1948857E+03        0.0000000E+00       -0.1948857E+03
        0.8400000E+02        0.1680000E+05       -0.1942285E+03       -0.1942285E+03        0.0000000E+00       -0.1942285E+03
        0.8450000E+02        0.1690000E+05       -0.1943716E+03       -0.1943716E+03        0.0000000E+00       -0.1943716E+03
        0.8500000E+02        0.1700000E+05       -0.1941036E+03       -0.1941036E+03        0.0000000E+00       -0.1941036E+03
        0.8550000E+02        0.1710000E+05       -0.1947380E+03       -0.1947380E+03        0.0000000E+00       -0.1947380E+03
        0.8600000E+02        0.1720000E+05       -0.1947668E+03       -0.1947668E+03        0.0000000E+00       -0.1947668E+03
        0.8650000E+02        0.1730000E+05       -0.1944931E+03       -0.1944931E+03        0.0000000E+00       -0.1944931E+03
        0.8700000E+02        0.1740000E+05       -0.1942812E+03       -0.1942812E+03        0.0000000E+00       -0.1942812E+03
